Latitude,Longitude,Total dead+missing,Main ID,Region,Incident date,Year,Month,Dead,Missing,Total,Females,Males,Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration route,Location description,Information Source,URL,Source Quality
35.7218583,51.3346954,1,2025.MMP1295,Southern Asia,05/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
32.6538966,51.6659656,1,2025.MMP1296,Southern Asia,05/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Esfihan district, Esfihan province, Iran",IOM Afghanistan,,4
35.8438581,50.9714995,1,2025.MMP1297,Southern Asia,05/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Karaj district, Alborz province, Iran",IOM Afghanistan,,4
36.5658729,53.0586328,1,2025.MMP1298,Southern Asia,05/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Sari district, Mazandaran province, Iran",IOM Afghanistan,,4
32.2515792,52.5318604,1,2025.MMP1299,Southern Asia,05/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan County district, Esfahan province, Iran",IOM Afghanistan,,4
27.649874,56.382423,1,2025.MMP1300,Southern Asia,05/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas County district, Hormozgan province, Iran",IOM Afghanistan,,4
30.5757091,58.0071922,1,2025.MMP1301,Southern Asia,05/05/2025,2025,May,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Kerman County district, Kerman province, Iran",IOM Afghanistan,,4
32.203272,24.057723,1,2025.MMP0696,Mediterranean,05/06/2025,2025,June,1,0,1,,1,,Egypt,Northern Africa,Drowning,Libya,Eastern Mediterranean,"Unspecified location off the coast of Tobruk, Libya. Likely Libya-Crete crossing","IOM Libya, Transient Migrant Assistance and Humanitarian Services FB, Egypt Telegraph","https://perma.cc/ALR3-JPCB, https://perma.cc/23FK-X4YU",4
12.545599,43.23732,30,2025.MMP0697,Eastern Africa,05/06/2025,2025,June,8,22,30,,30,,Ethiopia,Eastern Africa,Drowning,Djibouti,Eastern Route to/from EHOA,"Off the coast, in the middle of the sea, near Moulhoule, Obock Region, Djibouti- EHOA-Yemen Crossing",MoulhoulÃ© militair comps et local autoritÃ© via IOM Djibouti,,5
38.721559,1.472286,1,2025.MMP0714,Mediterranean,05/06/2025,2025,June,1,0,1,,,,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Pituisan Sea, near Punta Prima, Formentera, Balearic Islands, Spain","Diario de Formentera, Diario de Mallorca","https://perma.cc/PG89-PGCV, https://perma.cc/CWH4-S7ME",3
11.962158,43.289544,1,2025.MMP0803,Eastern Africa,05/06/2025,2025,June,1,0,1,0,1,0,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Djibouti,Eastern Route to/from EHOA,"Obock regional Hospital, Obock, Djibouti",Obock hospital via IOM Djibouti,,5
27.649874,56.382423,1,2025.MMP1423,Southern Asia,05/06/2025,2025,June,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas County district, Hormozgan province, Iran",IOM Afghanistan,,4
30.5586331,55.9358581,1,2025.MMP1424,Southern Asia,05/06/2025,2025,June,1,0,1,1,0,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Rafsanjan County district, Kerman province, Iran",IOM Afghanistan,,4
35.9652167,51.1376317,1,2025.MMP1425,Southern Asia,05/06/2025,2025,June,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Karaj County district, Alborz province, Iran",IOM Afghanistan,,4
32.24647,-111.88552,1,2025.MMP1535,North America,05/06/2025,2025,June,1,0,1,,1,,Guatemala,Central America,Mixed or unknown,United States of America,US-Mexico border crossing,Unspecified location in the desert around  Sil Nakya Pima County Arizona USA,Pima County Office of the Medical Examiner,,5
38.57816276,26.07300202,1,2025.MMP2395,Mediterranean,05/06/2025,2025,June,1,0,1,1,28,,Somalia,Eastern Africa,Drowning,Greece,Eastern Mediterranean,"Ambelos beach, Chios, Greece","Hellenic Coast Guard, UNHCR",https://perma.cc/82YR-X4JA,5
11.962141,43.289529,1,2025.MMP0881,Eastern Africa,05/07/2025,2025,July,1,0,1,0,1,0,Ethiopia,Eastern Africa,Sickness / lack of access to adequate healthcare,Djibouti,Eastern Route to/from EHOA,"CMH Obock, Obock, Djibouti",Obock Hospital team via IOM Djibouti,,5
19.398994,5.634612,3,2025.MMP1639,Northern Africa,05/07/2025,2025,July,3,0,3,0,3,0,Mali,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Niger,Sahara Desert crossing,"Between border with Algeria and Assamaka (""Zero Point"" zone), Niger",IOM Mali Displacement Tracking Matrix,,2
19.398994,5.634612,4,2025.MMP1639,Northern Africa,05/07/2025,2025,July,4,0,4,0,4,0,Guinea,Western Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Niger,Sahara Desert crossing,"Between border with Algeria and Assamaka (""Zero Point"" zone), Niger",IOM Mali Displacement Tracking Matrix,,2
28.9144913,50.8279019,1,2025.MMP1741,Southern Asia,05/07/2025,2025,July,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Bushehr district, Bushehr province, Iran",IOM Afghanistan,,4
13.54215687,47.4063763,7,2025.MMP0875,Western Asia,05/08/2025,2025,August,7,0,7,3,4,,Ethiopia,Eastern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Yemen,Eastern Route to/from EHOA,"Unspecified location between Bosaso, Somalia and Al Irqah,Shabwa governorate, Yemen - EHOA-Yemen Crossing",IOM Yemen,https://archive.ph/y4OZm,4
28.20430265,16.89509894,1,2025.MMP1023,Northern Africa,05/08/2025,2025,August,1,0,1,,1,,Unknown,Unknown,Violence,Libya,Sahara Desert crossing,"Unspecifed location between Al-Jufrah, Libya",IOM Libya Displacement Tracking Matrix,,2
32.052433,-112.039667,1,2025.MMP1556,North America,05/08/2025,2025,August,1,0,1,,1,,Unknown,Latin America / Caribbean (P),Mixed or unknown,United States of America,US-Mexico border crossing,Unspecified location in the desert around  Sells Pima County Arizona USA,Pima County Office of the Medical Examiner,,5
35.7218583,51.3346954,1,2025.MMP1817,Southern Asia,05/08/2025,2025,August,1,0,1,0,1,1,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1818,Southern Asia,05/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP1819,Southern Asia,05/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Drowning,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
31.3183272,48.6706187,1,2025.MMP1820,Southern Asia,05/08/2025,2025,August,1,0,1,0,1,0,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Ahwaz district, Ahwaz province, Iran",IOM Afghanistan,,4
32.6538966,51.6659656,1,2025.MMP1821,Southern Asia,05/08/2025,2025,August,1,0,1,0,1,1,Afghanistan,Southern Asia,Accidental death,Iran (Islamic Republic of),Afghanistan to Iran,"Isfahan district, Esfahan province, Iran",IOM Afghanistan,,4
35.88685553,-5.300507728,2,2025.MMP0999,Mediterranean,05/09/2025,2025,September,2,0,2,,,2,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains recovered at the beaches of Sarchal and Los Mil Escalones, Recinto, Ceuta, Spain","Europa Press, Ceuta al Dia, El Faro de Ceuta, La Verdad de Ceuta","https://perma.cc/RY4K-K2XX, https://perma.cc/Z7G9-5T3L, https://perma.cc/88SH-FH8H, https://perma.cc/DC7R-775L, https://perma.cc/993C-2ZDJ, https://perma.cc/N8JE-5T6T",3
12.035035,43.393052,2,2025.MMP1070,Eastern Africa,05/09/2025,2025,September,2,0,2,,2,,Ethiopia,Eastern Africa,Mixed or unknown,Djibouti,Eastern Route to/from EHOA,"Obock, Djibouti",Obock prefecture via IOM Djibouti,,5
18.68169189,51.8979008,2,2025.MMP1131,Western Asia,05/09/2025,2025,September,2,0,2,0,2,,Ethiopia,Eastern Africa,Violence,Yemen,,Unspecified location in the desert between Yemen and Oman,Humanitarian Partners,,3
31.95600154,10.63624232,1,2025.MMP1580,Northern Africa,05/09/2025,2025,September,1,0,1,,1,,Unknown,Sub-Saharan Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Libya,Sahara Desert crossing,"Unspecified location in Wazin, Libya, close to the border with Tunisia",IOM Libya Displacement Tracking Matrix,,5
36.6547961,51.4212718,1,2025.MMP1889,Southern Asia,05/09/2025,2025,September,1,0,1,0,1,0,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Chalus district, Mazandaran province, Iran",IOM Afghanistan,,4
38.58427936,1.25514269,2,2025.MMP2335,Mediterranean,05/09/2025,2025,September,,2,2,,2,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Unspecified location off the coast of Ibiza, Balearic Islands, Spain - departure from Cherchell, Algeria on 31 Aug","Francisco Jose Clemente Martin, CIPIMD via Nuovi Desaparecidos","https://perma.cc/4E2A-UA9H, https://perma.cc/3839-BPN3",4
37.09763214,26.90754874,1,2025.MMP2420,Mediterranean,05/09/2025,2025,September,1,0,1,,1,1,Yemen,Western Asia,Drowning,Greece,Eastern Mediterranean,"Unspecified location, presumably near Piganousa, Leros, Greece","Hellenic Coast Guard, UNHCR",https://perma.cc/5LRH-YCP5,5
34.403,13.013,9,2025.MMP1079,Mediterranean,05/10/2025,2025,October,2,7,9,,2,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Italy,Central Mediterranean,"See coordinates for exact location in the Central Mediterranean. Boat departed from Zuwara, Libya 3-4 days before the rescue.",SOS Humanity,https://perma.cc/WQ92-V5FA,4
45.33532435,19.094469,1,2025.MMP1668,Europe,05/10/2025,2025,October,1,0,1,,,,China,Eastern Asia,Drowning,Serbia,Western Balkans,"Danube River in the village of Plavna, South BaÄka district, Vojvodina province, Serbia","InfoMigrants, Reuters, AP News, Balkan Insight","https://perma.cc/C8Z6-6ECP, https://perma.cc/PJL2-KK73, https://perma.cc/4Z7T-D7VF, https://perma.cc/JQ22-4H7F",3
29.5926119,52.5835646,1,2025.MMP1975,Southern Asia,05/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP1976,Southern Asia,05/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP1977,Southern Asia,05/10/2025,2025,October,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP1978,Southern Asia,05/10/2025,2025,October,1,0,1,0,1,1,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
38.92677579,26.37044546,1,2025.MMP2346,Mediterranean,05/10/2025,2025,October,1,0,1,1,,,Unknown,Unknown,Mixed or unknown,Greece,Eastern Mediterranean,"3.3 miles east of Plomari, Southern Lesbos, Greece - departure from TÃ¼rkiye","Alarm Phone, Nuovi Desaparecidos, Kathimerini","https://perma.cc/25YK-AE54, https://perma.cc/DUA7-T4EX, https://perma.cc/3839-BPN3",4
31.22475848,66.0574396,2,2025.MMP1687,Southern Asia,05/11/2025,2025,November,2,0,2,1,1,2,Afghanistan,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Afghanistan,,"Anzargai returnee camp, Pukhta Pul district, Kandahar province, Afghanistan","The Kabul Tribune, IRAF News, Etilaatroz","https://perma.cc/EP2D-JH9B, https://perma.cc/RQ4P-TZ9T, https://perma.cc/5MAA-DVQH",3
27.1962543,56.2883647,1,2025.MMP2125,Southern Asia,05/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Bandar-Abbas district, Hormozgan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2126,Southern Asia,05/11/2025,2025,November,1,0,1,0,1,1,Afghanistan,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2127,Southern Asia,05/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
27.3688908,62.3385305,1,2025.MMP2128,Southern Asia,05/11/2025,2025,November,1,0,1,0,1,0,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Saravan district, Sistan_and_Baluchestan province, Iran",IOM Afghanistan,,4
31.8974232,54.3568562,1,2025.MMP2129,Southern Asia,05/11/2025,2025,November,1,0,1,1,0,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Yazd district, Yazd province, Iran",IOM Afghanistan,,4
29.5926119,52.5835646,1,2025.MMP2233,Southern Asia,05/12/2025,2025,December,1,0,1,0,1,0,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Shiraz district, Fars province, Iran",IOM Afghanistan,,4
13.56409361,-16.53459231,217,2025.MMP2373,Western Africa,05/12/2025,2025,December,,217,217,40,159,18,Mixed/Unknown,Western Africa (P),Drowning,Gambia,Western Africa / Atlantic route to the Canary Islands,"Unspecified location in the Atlantic, departure from Jinack, the Gambia on 5 December","IOM Gambia, Nuovi Desaparecidos, Alarm Phone, Ebrima Migrants Situation","https://perma.cc/3839-BPN3, https://perma.cc/D6BN-ABKM, https://perma.cc/YK5Z-YBWK",4
28.82565972,62.709401,1,2025.MMP0011,Southern Asia,06/01/2025,2025,January,1,0,1,,,1,Afghanistan,Southern Asia,Violence,Pakistan,,"Approximately 0.5 km west of Nokkundi towards Taftan, Chaghi, Balochistan, Pakistan","IOM Pakistan, The Balochistan Post, News Intervention","https://perma.cc/82SZ-SGCM, https://perma.cc/2297-EQ52",4
42.69790627,27.27041729,2,2025.MMP0014,Europe,06/01/2025,2025,January,2,0,2,,,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Bulgaria,TÃ¼rkiye-Europe land route,"Strandzha, Burgas, Bulgaria","BNT News, Sega","https://perma.cc/ZSC8-ZAKK, https://perma.cc/3GZX-7J78",3
27.4900211,62.843653,1,2025.MMP0079,Southern Asia,06/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"An unknown border area in Saravan, Sistan and Baluchestan province, Iran",Hasht-e Subh Daily (8AM. Media),https://perma.cc/M2RH-WY28,1
1.009249191,103.4604484,1,2025.MMP0107,South-eastern Asia,06/01/2025,2025,January,,1,1,,,1,Indonesia,South-eastern Asia,Drowning,Indonesia,,"At sea nearby Tanjung Balai Karimun, Karimun, Riau Islands, Indonesia","Detik, CNN Indonesia, Kompas","https://perma.cc/TX5W-D44C, https://perma.cc/5WZV-HUK3, https://perma.cc/XHB4-KLLJ",3
36.2972006,59.60669,1,2025.MMP0305,Southern Asia,06/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Mashhad district, Razawi Khurasan province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0306,Southern Asia,06/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0307,Southern Asia,06/01/2025,2025,January,1,0,1,1,,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
27.7381374,52.2124713,1,2025.MMP0308,Southern Asia,06/01/2025,2025,January,1,0,1,,1,,Afghanistan,Southern Asia,Violence,Iran (Islamic Republic of),Afghanistan to Iran,"Kangan County district, Bushehr province, Iran",IOM Afghanistan,,4
35.0414535,33.446216,1,2025.MMP2322,Mediterranean,06/01/2025,2025,January,1,0,1,,1,,Pakistan,Southern Asia,Violence,Cyprus,Eastern Mediterranean,"An unspecified location near the buffer zone in Potamia, Cyprus","Dawn, Phile News in Cyprus, InfoMigrants, Myk","https://perma.cc/JJW6-C5BL, https://perma.cc/P4EU-NXV4, https://perma.cc/3D4N-TRHS, https://perma.cc/8CRW-KQ64",3
35.51035997,12.55818823,2,2025.MMP0058,Mediterranean,06/02/2025,2025,February,2,0,2,,2,,Bangladesh,Southern Asia,"Harsh environmental conditions / lack of adequate shelter, food, water",Italy,Central Mediterranean,"At the beach of Isola dei Conigli/Lampedusa, Italy - departure from  Zawiya on 5 Feb","Ansa, IOM Italy",https://perma.cc/YA9K-52H9,4
55.812252,26.972418,1,2025.MMP0059,Europe,06/02/2025,2025,February,1,0,1,,1,,Unknown,Southern Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Belarus,Belarus-EU border,"Unspecified location on the Belarus-Latvia border, Braslaw Distric, Vitebsk Region, Belarus",Border Committee of Belarus,"https://perma.cc/83L4-Y585, https://perma.cc/RR2L-8XPV",5
33.59262794,12.225337,26,2025.MMP0075,Mediterranean,06/02/2025,2025,February,16,10,26,,,,Pakistan,Southern Asia,Drowning,Libya,Central Mediterranean,"Unspecifed location near Marsa Della, Libya","IOM Libya, Pakistan Ministry of Foreign Affairs","https://perma.cc/9XMW-MWCK, https://archive.ph/gvAVq",5
7.073893518,100.359723,1,2025.MMP0080,South-eastern Asia,06/02/2025,2025,February,1,0,1,,1,,Myanmar,South-eastern Asia,Vehicle accident / death linked to hazardous transport,Thailand,,"The body was left and hidden in a small jungle nearby Asian Highway (on the side towards the Si Yaek Khuha), Moo 10, Tha Chang, Bang Klam district, Songkhla province, Thailand.","Dailynews Online, Amarin TV, Nation TV, Naewna, 77 Kaoded","https://perma.cc/8B6L-3L4W, https://perma.cc/KL9E-UB86, https://perma.cc/4NFM-XVZW, https://perma.cc/P9RY-F73D, https://perma.cc/B842-P3D7",3
35.7218583,51.3346954,1,2025.MMP0423,Southern Asia,06/02/2025,2025,February,1,0,1,1,,,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
35.7218583,51.3346954,1,2025.MMP0424,Southern Asia,06/02/2025,2025,February,1,0,1,,1,,Afghanistan,Southern Asia,Mixed or unknown,Iran (Islamic Republic of),Afghanistan to Iran,"Tehran district, Tehran province, Iran",IOM Afghanistan,,4
31.890628,54.5218074,1,2025.MMP0425,Southern Asia,06/02/2025,2025,February,1,0,1,1,,1,Afghanistan,Southern Asia,Sickness / lack of access to adequate healthcare,Iran (Islamic Republic of),Afghanistan to Iran,"Yazd County district, Yazd province, Iran",IOM Afghanistan,,4
